"location","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
3972262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3972271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3972274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3972280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3972287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3972293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972307,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3972308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972311,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0
3972312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3972315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3972351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3972353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3972363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3972369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3972379,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3972380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3972383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3972388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3972389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3972408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3972414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972417,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3972434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3972458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3972461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3972463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3972464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3972467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3972497,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3972516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972520,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3972521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972554,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3972555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972580,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
3972581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972596,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3972597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3972600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3972612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3972624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
